Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Transect ID,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Hard Plastic Fragments,Foamed Plastic Fragments,Filmed Plastic Fragments,Food Wrappers,Plastic Beverage Bottles,Other Jugs/Containers,Bottle/Container Caps,Cigar Tips,Cigarettes,Disposable Cigarette Lighters,6-Pack Rings,Bags,Plastic Rope/Net,Buoys & Floats,Fishing Lures & Line,Cups,Plastic Utensils,Straws,Balloons Mylar,Personal Care Products,Plastic Other,Metal,Aluminum/Tin Cans,Aerosol Cans,Metal Fragments,Metal Other,Glass,Glass Beverage Bottles,Jars,Glass Fragments,Glass Other,Rubber,Flip Flops,Rubber Gloves,Tires,Balloons Latex,Rubber Fragments,Rubber Other,Processed Lumber,Cardboard Cartons,Paper and Cardboard,Paper Bags,Lumber/Building Material,Processed Lumber Other,Cloth/Fabric,Clothing & Shoes,Gloves (non-rubber),Towels/Rags,Rope/Net Pieces (non-nylon),Fabric Pieces,Cloth/Fabric Other,Unclassified,Total,Debris Description
Standing-Stock,AK USFWS,8/15/13,Year 2,United States,AK,South Bay,3830,74,19,Chowiet Island - South Bay Beach,56.0242,-156.71545,56.02344,-156.71469,,22,100,12:40 PM,12:45 PM,,Summer,summer,none,overcast,2,no,,1,,No,31,1,15,0,0,4,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,37,
Standing-Stock,AK USFWS,8/15/13,Year 2,United States,AK,South Bay,3831,74,15,Chowiet Island - South Bay Beach,56.0242,-156.71545,56.02344,-156.71469,,20,100,12:26 PM,12:31 PM,,Summer,summer,none,overcast,2,no,,1,,No,10,0,3,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,21,other - plastic is lifejacket other - rubber is shoe sole
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/3/15,Year 4,United States,CA,San Mateo,3832,17,4,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,35.5,100,8:30 AM,9:00 AM,7:00 AM,Summer,summer,none,"warm, partly cloudy, slight breeze",3,yes,no,1,none - very clean,Yes,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,other fabris is a cloth string
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/3/15,Year 4,United States,CA,San Mateo,3833,17,14,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,37,100,8:30 AM,9:00 AM,7:00 AM,Summer,summer,none,"warm, partly cloudy, slight breeze",3,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/3/15,Year 4,United States,CA,San Mateo,3834,17,17,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,37,100,8:30 AM,9:00 AM,7:00 AM,Summer,summer,none,"warm, partly cloudy, slight breeze",3,no,yes,1,plastic bottle behind back barrier,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/3/15,Year 4,United States,CA,San Mateo,3835,17,20,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,35,100,8:30 AM,9:00 AM,7:00 AM,Summer,summer,none,"warm, partly cloudy, slight breeze",3,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/7/15,Year 3,United States,CA,Marin,3836,15,5,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,59,100,9:30 AM,10:30 AM,8:00 AM,Spring,Spring,mild storm,Sunny & Windy,2,no,no,1,,Yes,18,8,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,22,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/7/15,Year 3,United States,CA,Marin,3837,15,10,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,62,100,9:30 AM,10:30 AM,8:00 AM,Spring,spring,mild storm,"sunny, windy",2,no,no,1,,No,17,12,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,21,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/7/15,Year 3,United States,CA,Marin,3838,15,12,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,61,100,9:30 AM,10:30 AM,8:00 AM,Spring,spring,mild storm,"sunny, windy",2,yes,,1,,No,14,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,18,Tennis ball
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/7/15,Year 3,United States,CA,Marin,3839,15,19,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,58,100,9:30 AM,10:30 AM,8:00 AM,Spring,spring,mild storm,"sunny, windy",2,yes,,1,,No,11,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0,18,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/7/15,Year 3,United States,CA,Marin,3840,15,4,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,79,100,9:30 AM,10:30 AM,9:30 AM,Summer,spring,none,breeze/overcast,2,no,no,1,,Yes,13,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,"lolly pop stick, condom"
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/7/15,Year 3,United States,CA,Marin,3841,15,9,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,84,100,9:30 AM,10:30 AM,9:30 AM,Summer,spring,none,breeze/overcast,2,yes,no,1,,No,19,9,0,0,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,25,"tampon applicator, strapping tape"
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/7/15,Year 3,United States,CA,Marin,3842,15,14,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,85,100,8:30 AM,10:30 AM,9:30 AM,Summer,spring,none,breeze/overcast,2,no,no,1,,No,15,3,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,19,"Tennis ball, plastic ""rocket launcher"", light bulb"
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/7/15,Year 3,United States,CA,Marin,3843,15,18,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,82,100,9:30 AM,10:30 AM,9:30 AM,Summer,spring,none,breeze/overcast,2,no,no,1,,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/9/15,Year 3,United States,CA,Marin,3844,15,2,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,62,100,12:00 PM,12:30 PM,11:30 AM,Summer,summer,some morning fog,"Overcast, calm",2,yes,no,1,,Yes,16,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,Plastic flower hold (Fabric)
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/9/15,Year 3,United States,CA,Marin,3845,15,7,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,63,100,12:00 PM,12:30 PM,11:30 AM,Summer,summer,some morning fog,overcast calm,2,no,no,1,,No,32,18,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"pump, flower pot"
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/9/15,Year 3,United States,CA,Marin,3846,15,16,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,66,100,12:00 PM,12:30 PM,11:30 AM,Summer,summer,some morning fog,overcast calm,2,no,no,1,,No,20,10,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,22,cane tip
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/5/15,Year 4,United States,CA,Marin,3848,15,4,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,70,100,9:30 AM,10:30 AM,9:00 AM,Summer,summer,sprinkles on 8-4-15,Calm Sunny,2,no,,1,,Yes,27,16,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/9/15,Year 3,United States,CA,Marin,3849,15,18,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,76,100,9:30 AM,10:30 AM,9:00 AM,Summer,summer,sprinkles on 8/4/15,Calm Sunny,2,no,no,1,,No,9,2,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,11,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/5/15,Year 4,United States,CA,Marin,3850,15,14,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,76,100,9:30 AM,10:30 AM,9:00 AM,Summer,summer,sprinkles on 8/4/15,Calm Sunny,2,no,no,1,,No,13,5,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,17,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/5/15,Year 4,United States,CA,Marin,3851,15,17,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,72,100,9:30 AM,10:30 AM,9:00 AM,Summer,summer,sprinkles on 8/4/15,Calm Sunny,2,no,no,1,,No,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,8/5/15,Year 4,United States,CA,Marin,3852,15,20,"Drakes Beach, Point Reyes National Seashore",38.03165,-122.94725,38.03083,-122.94821,,70,100,9:30 AM,10:30 AM,9:00 AM,Summer,summer,sprinkles on 8/4/15,Calm Sunny,2,yes,no,1,,No,11,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,3/1/15,Year 3,United States,CA,Marin,3858,16,2,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,21.8,100,9:15 AM,9:50 AM,2:30 PM,Spring,spring,thunderstorms,clear 60F,2,no,no,1,,No,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,3/1/15,Year 3,United States,CA,Marin,3859,16,7,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,20.2,100,9:00 AM,10:00 AM,2:30 PM,Spring,spring,thunderstorms,clear 60F,2,no,,1,,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,building material was bamboo
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,3/1/15,Year 3,United States,CA,Marin,3860,16,12,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,20.7,100,9:00 AM,10:00 AM,2:30 PM,Spring,spring,thunderstorms,clear 60F,2,no,,1,,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,3/1/15,Year 3,United States,CA,Marin,3861,16,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,23.8,100,9:00 AM,10:00 AM,2:30 PM,Spring,spring,thunderstorms,clear 60F,2,no,,1,,No,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,9/1/15,Year 4,United States,CA,San Mateo,3878,17,1,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,30,100,5:00 PM,6:00 PM,7:30 PM,Fall,summer,none,"sunny, warm (@70°), BWS - 1 <25% clouds",2,no,no,1,,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,9/1/15,Year 4,United States,CA,San Mateo,3879,17,13,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,31,100,5:00 PM,6:00 PM,7:30 PM,Fall,summer,none,"sunny, warm (@70°), BWS - 1 <25% clouds",2,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,9/1/15,Year 4,United States,CA,San Mateo,3880,17,15,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,31,100,5:00 PM,6:00 PM,7:30 PM,Fall,summer,none,"sunny, warm (@70°), BWS - 1 <25% clouds",2,no,no,1,,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,9/1/15,Year 4,United States,CA,San Mateo,3902,17,19,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,30,100,5:00 PM,6:00 PM,7:30 PM,Fall,summer,none,"sunny, warm (@70°), BWS - 1 <25% clouds",2,no,no,1,,No,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/12/15,Year 3,United States,CA,Marin,3909,14,2,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,38,100,3:10 PM,3:50 PM,,Summer,spring,none,calm,4,yes,no,1,,Yes,12,2,2,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,14,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/12/15,Year 3,United States,CA,Marin,3910,14,7,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,39,100,3:10 PM,3:50 PM,,Summer,summer,none,calm,4,no,no,1,"snowy plover demarcation cutting through the last 10 m portion of the plot, indicating that dogs cannot go any further north",No,6,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/12/15,Year 3,United States,CA,Marin,3911,14,16,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,39,100,3:10 PM,3:50 PM,,Summer,summer,none,calm,4,no,no,1,,No,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/12/15,Year 3,United States,CA,Marin,3912,14,18,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,38,100,3:10 PM,3:50 PM,,Summer,summer,none,calm,4,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/6/15,Year 3,United States,CA,Marin,3913,16,2,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,51.7,100,9:45 AM,10:30 AM,,Summer,summer,none,sunny breezy,2,no,no,1,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/6/15,Year 3,United States,CA,Marin,3914,16,7,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,52.2,100,9:45 AM,10:30 AM,,Summer,summer,none,sunny breezy,2,no,no,1,,No,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/6/15,Year 3,United States,CA,Marin,3915,16,16,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,52.4,100,9:45 AM,10:30 AM,,Summer,summer,none,sunny breezy,2,no,yes,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,7/6/15,Year 3,United States,CA,Marin,3916,16,18,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,52.4,100,9:45 AM,10:30 PM,,Summer,summer,none,sunny breezy,2,no,no,1,,No,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/10/15,Year 3,United States,CA,Marin,3917,16,4,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,55,100,2:20 PM,3:15 PM,,Summer,summer,none,"overcast, humid, slight breeze",1,no,,1,,Yes,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/10/15,Year 3,United States,CA,Marin,3918,16,9,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,53.5,100,2:20 PM,3:15 PM,,Summer,spring,none,"overcast, humid, slight breeze",1,no,no,1,,No,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/10/15,Year 3,United States,CA,Marin,3919,16,14,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,54,100,2:20 PM,3:15 PM,,Summer,spring,none,"overcast, humid, slight breeze",1,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3920,16,5,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,44,100,11:50 AM,12:40 PM,,Spring,spring,none,"breezy, sunny with clouds",2,no,no,1,,No,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3921,16,10,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,43.5,100,11:50 AM,12:40 PM,,Spring,spring,none,"breezy, sunny with clouds",2,no,no,1,,Yes,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3922,16,12,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,44,100,11:50 AM,12:40 PM,,Spring,spring,none,"breezy, sunny with clouds",2,no,no,1,,No,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,unclassified is wax and metal other is aluminum foil
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,4/12/15,Year 3,United States,CA,Marin,3923,16,19,"Limantour, Point Reyes National Seashore",38.02745,-122.89405,38.02715,-122.89546,,47.5,100,11:50 AM,12:40 PM,,Spring,spring,none,"breezy, sunny with clouds",2,no,no,1,,No,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3924,14,5,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,30,100,9:20 AM,9:53 AM,,Spring,spring,none,mild,2,no,no,1,,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3925,14,10,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,28.7,100,9:20 AM,9:53 AM,,Spring,spring,none,mild,2,no,no,1,,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3926,14,12,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,28.6,100,9:20 AM,9:53 AM,,Spring,spring,none,mild,2,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,5/8/15,Year 3,United States,CA,Marin,3927,14,19,"South Beach, Point Reyes National Seashore",38.05476,-122.98576,38.05578,-122.98581,,30,100,9:20 AM,9:53 AM,,Spring,spring,none,mild,2,no,no,1,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Standing-Stock,Gulf of the Farallones National Marine Sanctuary,6/8/15,Year 3,United States,CA,San Mateo,3928,17,4,"North Point, Ano Nuevo State Reserve",37.12471,-122.33707,37.1239,-122.33784,,42.6,100,11:50 AM,12:40 PM,,Summer,summer,none,"breezy, fog breaking up",1,no,no,1,,Yes,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
