"Survey Type",Organization,Date,"Survey Year",Country,State,County,"Survey ID","MDMAP ID #","Shoreline Name","Latitude Start","Longitude Start","Latitude End","Longitude End",Length,Slope,"Start Time","End Time","Time of Low Tide","Database Season",Season,"Date of Previous Survey","Storm Activity","Current Weather","Number of Persons Assisting","Large Items?","Debris Behind Back Barrier?","Datasheet Version",Notes,Photos?,Width,"Width - Deviation",Plastic,"Plastic - Concentration","Plastic - Standard Deviation","Hard Plastic Fragments","Hard Plastic Fragments - Concentration","Hard Plastic Fragments - Standard Deviation","Foamed Plastic Fragments","Foamed Plastic Fragments - Concentration","Foamed Plastic Fragments - Standard Deviation","Filmed Plastic Fragments","Filmed Plastic Fragments - Concentration","Filmed Plastic Fragments - Standard Deviation","Food Wrappers","Food Wrappers - Concentration","Food Wrappers - Standard Deviation","Plastic Beverage Bottles","Plastic Beverage Bottles - Concentration","Plastic Beverage Bottles - Standard Deviation","Other Jugs/Containers","Other Jugs/Containers - Concentration","Other Jugs/Containers - Standard Deviation","Bottle/Container Caps","Bottle/Container Caps - Concentration","Bottle/Container Caps - Standard Deviation","Cigar Tips","Cigar Tips - Concentration","Cigar Tips - Standard Deviation",Cigarettes,"Cigarettes - Concentration","Cigarettes - Standard Deviation","Disposable Cigarette Lighters","Disposable Cigarette Lighters - Concentration","Disposable Cigarette Lighters - Standard Deviation","6-Pack Rings","6-Pack Rings - Concentration","6-Pack Rings - Standard Deviation",Bags,"Bags - Concentration","Bags - Standard Deviation","Plastic Rope/Net","Plastic Rope/Net - Concentration","Plastic Rope/Net - Standard Deviation","Buoys & Floats","Buoys & Floats - Concentration","Buoys & Floats - Standard Deviation","Fishing Lures & Line","Fishing Lures & Line - Concentration","Fishing Lures & Line - Standard Deviation",Cups,"Cups - Concentration","Cups - Standard Deviation","Plastic Utensils","Plastic Utensils - Concentration","Plastic Utensils - Standard Deviation",Straws,"Straws - Concentration","Straws - Standard Deviation","Balloons Mylar","Balloons Mylar - Concentration","Balloons Mylar - Standard Deviation","Personal Care Products","Personal Care Products - Concentration","Personal Care Products - Standard Deviation","Plastic Other","Plastic Other - Concentration","Plastic Other - Standard Deviation",Metal,"Metal - Concentration","Metal - Standard Deviation","Aluminum/Tin Cans","Aluminum/Tin Cans - Concentration","Aluminum/Tin Cans - Standard Deviation","Aerosol Cans","Aerosol Cans - Concentration","Aerosol Cans - Standard Deviation","Metal Fragments","Metal Fragments - Concentration","Metal Fragments - Standard Deviation","Metal Other","Metal Other - Concentration","Metal Other - Standard Deviation",Glass,"Glass - Concentration","Glass - Standard Deviation","Glass Beverage Bottles","Glass Beverage Bottles - Concentration","Glass Beverage Bottles - Standard Deviation",Jars,"Jars - Concentration","Jars - Standard Deviation","Glass Fragments","Glass Fragments - Concentration","Glass Fragments - Standard Deviation","Glass Other","Glass Other - Concentration","Glass Other - Standard Deviation",Rubber,"Rubber - Concentration","Rubber - Standard Deviation",Flip-Flops,"Flip-Flops - Concentration","Flip-Flops - Standard Deviation","Rubber Gloves","Rubber Gloves - Concentration","Rubber Gloves - Standard Deviation",Tires,"Tires - Concentration","Tires - Standard Deviation","Balloons Latex","Balloons Latex - Concentration","Balloons Latex - Standard Deviation","Rubber Fragments","Rubber Fragments - Concentration","Rubber Fragments - Standard Deviation","Rubber Other","Rubber Other - Concentration","Rubber Other - Standard Deviation","Processed Lumber","Processed Lumber - Concentration","Processed Lumber - Standard Deviation","Cardboard Cartons","Cardboard Cartons - Concentration","Cardboard Cartons - Standard Deviation","Paper and Cardboard","Paper and Cardboard - Concentration","Paper and Cardboard - Standard Deviation","Paper Bags","Paper Bags - Concentration","Paper Bags - Standard Deviation","Lumber/Building Material","Lumber/Building Material - Concentration","Lumber/Building Material - Standard Deviation","Processed Lumber Other","Processed Lumber Other - Concentration","Processed Lumber Other - Standard Deviation",Cloth/Fabric,"Cloth/Fabric - Concentration","Cloth/Fabric - Standard Deviation","Clothing & Shoes","Clothing & Shoes - Concentration","Clothing & Shoes - Standard Deviation","Gloves (non-rubber)","Gloves (non-rubber) - Concentration","Gloves (non-rubber) - Standard Deviation",Towels/Rags,"Towels/Rags - Concentration","Towels/Rags - Standard Deviation","Rope/Net Pieces (non-nylon)","Rope/Net Pieces (non-nylon) - Concentration","Rope/Net Pieces (non-nylon) - Standard Deviation","Fabric Pieces","Fabric Pieces - Concentration","Fabric Pieces - Standard Deviation","Cloth/Fabric Other","Cloth/Fabric Other - Concentration","Cloth/Fabric Other - Standard Deviation",Unclassified,"Unclassified - Concentration","Unclassified - Standard Deviation","Total Debris","Total Debris - Concentration","Total Debris - Standard Deviation"
Standing-Stock,"Clean Virginia Waterways/Longwood University",06-22-2018,"Year 5","United States",VA,"VA Beach",9171,164,"Back Bay Natl Wildlife Refuge (SS)",36.67534,-75.91386,36.67615,-75.91434,100,,"09:11 AM","09:13 AM","09:55 AM",Summer,Summer,05-23-2018,N/A,"100% clouds, Winds ESE 10-15 mph",3,no,no,2.0,"water bottle label 1",,36.9,0.015489017572504,5,0.0069758540247336,0.0026319958164192,2,0.002710027100271,0.005420054200542,1,0.0013661202185792,0.0027322404371585,1,0.0012919896640827,0.0025839793281654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016077170418006,0.0032154340836013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.009708094461892,0.0050770194967993
Standing-Stock,"Clean Virginia Waterways/Longwood University",04-06-2014,"Year 1","United States",VA,Hampton,3140,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"10:10 AM","10:15 AM",,Spring,SPRING,04-06-2013,N/A,"SUNNY, COOL WINDS N 15-20 MPH",3,no,,1.0,,,38.1,0.01107925990308,3,0.0041982130154903,0.0028208016230166,1,0.0013661202185792,0.0027322404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013123359580052,0.0026246719160105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015197568389058,0.0030395136778116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0070840900729753,0.0033841630591072,0,0,0,0,0,0,5,0.0070840900729753,0.0033841630591072,0,0,0,1,0.0015197568389058,0.0030395136778116,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0.0015197568389058,0.0030395136778116,1,0.0013661202185792,0.0027322404371585,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.014168180145951,0.0081066190605591
Standing-Stock,"Clean Virginia Waterways/Longwood University",05-05-2014,"Year 1","United States",VA,Hampton,2915,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"8:42 AM","8:48 AM",,Spring,Spring,04-06-2014,N/A,"Sunny, 60 degrees, 5-10mph N",3,yes,,1.0,,"9165.jpg,9166.jpg,9167.jpg,9168.jpg",31,0.013095800853709,16,0.023105521648051,0.029936743054684,1,0.0016393442622951,0.0032786885245902,0,0,0,2,0.0032786885245902,0.0065573770491803,0,0,0,11,0.015193370165746,0.030386740331492,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0016129032258065,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013812154696133,0.0027624309392265,0,0,0,0,0,0,0,0,0,1,0.0016393442622951,0.0032786885245902,0,0,0,0,0,0,1,0.0016393442622951,0.0032786885245902,0,0,0,1,0.0016129032258065,0.0032258064516129,0,0,0,0,0,0,1,0.0016129032258065,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,5,0.0072755279845677,0.0068708450485581,0,0,0,2,0.0030205597319083,0.0035132211319052,0,0,0,3,0.0042549682526594,0.0053329184596306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032786885245902,0.0065573770491803,23,0.03691198564531,0.035246937929853
Standing-Stock,"Clean Virginia Waterways/Longwood University",06-04-2014,"Year 1","United States",VA,Hampton,2920,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"9:03 AM","9:06 AM",,Summer,Spring,05-05-2014,N/A,"Sunny, Light Breeze",2,no,,1.0,,"9156.jpg,9157.jpg,9158.jpg",35,0.0059634302209383,5,0.0069677871148459,0.0083490111372516,0,0,0,2,0.0027894491129785,0.0032210347807348,0,0,0,0,0,0,1,0.0013888888888889,0.0027777777777778,0,0,0,0,0,0,0,0,0,1,0.0014005602240896,0.0028011204481793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013888888888889,0.0027777777777778,3,0.0041122004357298,0.0027448902762937,1,0.0013227513227513,0.0026455026455026,0,0,0,2,0.0027894491129785,0.0032210347807348,0,0,0,2,0.0028011204481793,0.0056022408963585,0,0,0,0,0,0,2,0.0028011204481793,0.0056022408963585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0014285714285714,0.0028571428571429,0,0,0,0,0,0,0,0,0,1,0.0014285714285714,0.0028571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0028174603174603,0.0032539682539683,12,0.016804388422035,0.013629561973101
Standing-Stock,"Clean Virginia Waterways/Longwood University",07-01-2014,"Year 1","United States",VA,Hampton,2953,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"7:11 AM","7:14 AM",,Summer,Summer,06-04-2014,N/A,"Sunny, Breezy 10-15mph",2,no,,1.0,,9151.jpg,36.58,0.0078519636609789,11,0.014278718469888,0.018179144866333,0,0,0,1,0.0013668671405139,0.0027337342810279,0,0,0,0,0,0,1,0.0012722646310433,0.0025445292620865,1,0.0013668671405139,0.0027337342810279,0,0,0,1,0.0013668671405139,0.0027337342810279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0089058524173028,0.017811704834606,1,0.0013668671405139,0.0027337342810279,1,0.0013668671405139,0.0027337342810279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0041006014215418,0.0052347026121178,0,0,0,0,0,0,0,0,0,,,,3,0.0041006014215418,0.0052347026121178,0,0,0,3,0.0041006014215418,0.0082012028430837,0,0,0,0,0,0,0,0,0,2,0.0027337342810279,0.0054674685620558,1,0.0013668671405139,0.0027337342810279,1,0.0012722646310433,0.0025445292620865,0,0,0,0,0,0,0,0,0,1,0.0012722646310433,0.0025445292620865,0,0,0,0,0,0,0,0,0,19,0.023752185944015,0.01604091431363
Standing-Stock,"Clean Virginia Waterways/Longwood University",07-30-2014,"Year 1","United States",VA,Hampton,3165,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"06:18 AM","06:22 AM",,Summer,SUMMER,07-01-2014,"SEVERAL T-STORMS","SUNNY. LIGHT BREEZE",3,no,,1.0,,9139.jpg,39.9,0.011335784048755,2,0.0026624293785311,0.0030857299086138,0,0,0,0,0,0,1,0.00125,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0014124293785311,0.0028248587570621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,1,0.0012531328320802,0.0025062656641604,3,0.0039155622106113,0.0026279439749312,0,0,0,0,0,0,3,0.0039155622106113,0.0026279439749312,0,0,0,1,0.0014124293785311,0.0028248587570621,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0.0014124293785311,0.0028248587570621,4,0.0054872881355932,0.0079965085625444,0,0,0,1,0.0014124293785311,0.0028248587570621,0,0,0,3,0.0040748587570621,0.0053621928473833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.014730841935347,0.014219776749202
Standing-Stock,"Clean Virginia Waterways/Longwood University",08-26-2014,"Year 1","United States",VA,Hampton,3186,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"04:12 PM","04:13 PM",,Summer,SUMMER,07-30-2014,N/A,"SUNNY, NE 10-15",2,no,,1.0,,,34.4,0.0088741196746494,3,0.0047779507558687,0.0060572760709029,0,0,0,1,0.0016233766233766,0.0032467532467532,0,0,0,1,0.0015772870662461,0.0031545741324921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015772870662461,0.0031545741324921,1,0.001453488372093,0.002906976744186,0,0,0,0,0,0,0,0,0,1,0.001453488372093,0.002906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0062314391279618,0.0051596432254697
Standing-Stock,"Clean Virginia Waterways/Longwood University",10-23-2014,"Year 1","United States",VA,Hampton,3283,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"04:09 PM","04:10 PM",,Fall,FALL,08-26-2014,"STORMY 10/21/14","WINDY NW 10-15 SUNNY 20% CLOUDS",3,no,,1.0,,,35.1,0.0091047148957742,5,0.0071652235928637,0.0071595109591276,1,0.0014245014245014,0.0028490028490028,0,0,0,0,0,0,1,0.0014792899408284,0.0029585798816568,1,0.0014245014245014,0.0028490028490028,0,0,0,2,0.0028369308030325,0.0032758648425075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0014792899408284,0.0029585798816568,0,0,0,0,0,0,0,0,0,1,0.0014792899408284,0.0029585798816568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0086445135336922,0.0074221602902281
Standing-Stock,"Clean Virginia Waterways/Longwood University",11-21-2014,"Year 1","United States",VA,Hampton,3320,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"1:53 PM","1:57 PM",,Fall,FALL,10-23-2014,N/A,"35 DEGREES C SUNNY NNE 10-15",2,no,,1.0,"SO COLD THAT BATTERIES DIED IN ALL EQUIPMENT BEFORE SURVEY COMPLETE, SOME COORDINATES ARE ESTIMATES",,48.2,0.0038514066694305,1,0.0010593220338983,0.0021186440677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010593220338983,0.0021186440677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0030927835051546,0.0061855670103093,2,0.0020618556701031,0.0041237113402062,0,0,0,1,0.0010309278350515,0.0020618556701031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0010373443983402,0.0020746887966805,0,0,0,1,0.0010373443983402,0.0020746887966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0051894499373932,0.0051799401380579
Standing-Stock,"Clean Virginia Waterways/Longwood University",12-19-2014,"Year 1","United States",VA,Hampton,3420,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"12:48 PM","12:53 PM",N/A,Winter,FALL,11-21-2014,N/A,"10-15 NE SUNNY",2,no,no,1.0,,"9098.jpg,9099.jpg,9100.jpg,9101.jpg,9102.jpg",47.2,0.0076485292703892,11,0.01211894753432,0.0038481072637904,1,0.0010593220338983,0.0021186440677966,0,0,0,2,0.0021829175395163,0.0025228003336667,0,0,0,0,0,0,0,0,0,1,0.0011086474501109,0.0022172949002217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001123595505618,0.002247191011236,1,0.0011086474501109,0.0022172949002217,5,0.005535817555066,0.0042270875732126,2,0.0021186440677966,0.0042372881355932,0,0,0,0,0,0,2,0.0021186440677966,0.0042372881355932,0,0,0,2,0.002206111024724,0.0025513987772768,0,0,0,0,0,0,2,0.002206111024724,0.0025513987772768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.001123595505618,0.002247191011236,0,0,0,1,0.001123595505618,0.002247191011236,0,0,0,0,0,0,0,0,0,1,0.001123595505618,0.002247191011236,1,0.001123595505618,0.002247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.018690893638077,0.0092268628809949
Standing-Stock,"Clean Virginia Waterways/Longwood University",01-20-2015,"Year 1","United States",VA,Hampton,3454,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"2:56 PM","2:59 PM",,Winter,WINTER,12-19-2014,"01/18/15 HEAVY RAIN","CLEAR LIGHT BREEZE",2,no,,1.0,,,46.9,0.016937999685126,1,0.0010660980810235,0.0021321961620469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010660980810235,0.0021321961620469,2,0.0020057971942861,0.0023273712568848,1,0.0010729613733906,0.0021459227467811,0,0,0,0,0,0,1,0.00093283582089552,0.001865671641791,2,0.0021321961620469,0.0042643923240938,0,0,0,0,0,0,2,0.0021321961620469,0.0042643923240938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0041311300639659,0.0060366480026152
Standing-Stock,"Clean Virginia Waterways/Longwood University",03-18-2015,"Year 1","United States",VA,Hampton,3521,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"2:39 PM","2:41 PM","2:23 PM",Spring,WINTER,01-20-2015,N/A,"N 10-15 10% CLOUD",2,no,,1.0,,,41.1,0.012691860908997,4,0.0048043694475818,0.0068829280639574,1,0.0012165450121655,0.0024330900243309,2,0.0023712794232509,0.0027399774217914,0,0,0,0,0,0,1,0.0012165450121655,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0035260138343364,0.0044454828712428,2,0.0023712794232509,0.0027399774217914,0,0,0,0,0,0,1,0.0011547344110855,0.0023094688221709,2,0.0022321428571429,0.0044642857142857,0,0,0,0,0,0,2,0.0022321428571429,0.0044642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0081912467158101,0.0060494906386472
Standing-Stock,"Clean Virginia Waterways/Longwood University",04-15-2015,"Year 2","United States",VA,Hampton,3617,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"12:44 PM","12:47 PM","1:01 PM",Spring,SPRING,03-18-2015,N/A,"15-20 NE, 100% CLOUDS",2,no,no,1.0,,9079.jpg,41.1,0.0032403703492039,2,0.0025126262626263,0.0029014041613571,1,0.00125,0.0025,0,0,0,0,0,0,0,0,0,1,0.0012626262626263,0.0025252525252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0024665450121655,0.0028486447700524,2,0.0024665450121655,0.0028486447700524,0,0,0,0,0,0,0,0,0,2,0.0025252525252525,0.0050505050505051,0,0,0,0,0,0,2,0.0025252525252525,0.0050505050505051,0,0,0,1,0.0012626262626263,0.0025252525252525,0,0,0,0,0,0,0,0,0,,,,1,0.0012626262626263,0.0025252525252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012626262626263,0.0025252525252525,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012626262626263,0.0025252525252525,0,0,0,0,0,0,8,0.0075631313131313,0.012026168835651
Standing-Stock,"Clean Virginia Waterways/Longwood University",05-14-2015,"Year 2","United States",VA,Hampton,4024,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"12:53 PM","12:55 PM","12:35 PM",Spring,SPRING,04-15-2015,N/A,"NNW 5-10, 25% Clouds",2,no,,1.0,"Wire in dune area",,44.8,0.01263180509666,4,0.0047917202733225,0.005554266017949,1,0.0012722646310433,0.0025445292620865,1,0.001123595505618,0.002247191011236,1,0.001123595505618,0.002247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012722646310433,0.0025445292620865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0035194556422792,0.0043646352900805,2,0.0023958601366612,0.0027771330089745,0,0,0,1,0.001123595505618,0.002247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0011160714285714,0.0022321428571429,1,0.0011160714285714,0.0022321428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0070313872075119,0.0059876961962575
Standing-Stock,"Clean Virginia Waterways/Longwood University",06-10-2015,"Year 2","United States",VA,Hampton,4067,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"9:51 am","9:54 am","10:16 am",Summer,SPRING,05-14-2015,N/A,"NE 5-10, Clear",3,no,no,1.0,,,41.5,0.019762654173972,3,0.0036144578313253,0.0072289156626506,0,0,0,0,0,0,0,0,0,1,0.0012048192771084,0.0024096385542169,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012048192771084,0.0024096385542169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0012048192771084,0.0024096385542169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0059436545085225,0.0068632774347467,2,0.0029718272542612,0.0034316387173733,0,0,0,0,0,0,2,0.0029718272542612,0.0034316387173733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0065862850855865,0.0059488862681118
Standing-Stock,"Clean Virginia Waterways/Longwood University",07-08-2015,"Year 2","United States",VA,Hampton,4072,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"8:29 am","8:31 am","8:57 am",Summer,SUMMER,06-10-2015,"Summer T-Storms","SW 10-15, 50% Clouds",2,no,no,1.0,,,39.9,0.0046636895265444,5,0.0064641042676683,0.0049294307974654,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,1,0.0013123359580052,0.0026246719160105,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0026455026455026,0.0052910052910053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,1,0.0012531328320802,0.0025062656641604,0,0,0,0,0,0,0,0,0,7,0.0089703699318287,0.0085571010832621
Standing-Stock,"Clean Virginia Waterways/Longwood University",08-06-2015,"Year 2","United States",VA,Hampton,4077,166,"Grandview Nature Preserve (SS)",37.09046,-76.27184,37.09127,-76.27232,100,,"8:53 am","8:57 am","8:35 am",Summer,SUMMER,07-08-2015,N/A,"SE 10-15, 90% Clouds",3,no,no,1.0,,"8015.jpg,8016.jpg,8017.jpg,8018.jpg",39.6,0.013693063937629,7,0.0090690031607825,0.0045294288151892,1,0.0012165450121655,0.0024330900243309,2,0.0026287464812055,0.0030401162390689,0,0,0,0,0,0,1,0.0012165450121655,0.0024330900243309,0,0,0,0,0,0,0,0,0,1,0.0012165450121655,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,1,0.0014245014245014,0.0028490028490028,1,0.0014245014245014,0.0028490028490028,1,0.0014245014245014,0.0028490028490028,0,0,0,0,0,0,0,0,0,1,0.0012165450121655,0.0024330900243309,0,0,0,0,0,0,1,0.0012165450121655,0.0024330900243309,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,1,0.0013661202185792,0.0027322404371585,0,0,0,,,,0,0,0,0,0,0,2,0.0026410464366669,0.0030684671568486,0,0,0,2,0.0026410464366669,0.0030684671568486,0,0,0,0,0,0,0,0,0,1,0.0014245014245014,0.0028490028490028,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0014245014245014,0.0028490028490028,0,0,0,0,0,0,13,0.015717216252695,0.0079650725550489
