Survey Type,Organization,Date,Survey Year,Country,State,County,Survey ID,MDMAP ID #,Shoreline Name,Latitude Start,Longitude Start,Latitude End,Longitude End,Slope,Width,Length,Start Time,End Time,Time of Low Tide,Database Season,Season,Date of Previous Survey,Days since last survey,Storm Activity,Current Weather,Number of Persons Assisting,Large Items?,Debris Behind Back Barrier?,Datasheet Version,Notes,Photos?,Plastic,Plastic - Flux,Hard Plastic Fragments,Hard Plastic Fragments - Flux,Foamed Plastic Fragments,Foamed Plastic Fragments - Flux,Filmed Plastic Fragments,Filmed Plastic Fragments - Flux,Food Wrappers,Food Wrappers - Flux,Plastic Beverage Bottles,Plastic Beverage Bottles - Flux,Other Jugs/Containers,Other Jugs/Containers - Flux,Bottle/Container Caps,Bottle/Container Caps - Flux,Cigar Tips,Cigar Tips - Flux,Cigarettes,Cigarettes - Flux,Disposable Cigarette Lighters,Disposable Cigarette Lighters - Flux,6-Pack Rings,6-Pack Rings - Flux,Bags,Bags - Flux,Plastic Rope/Net,Plastic Rope/Net - Flux,Buoys & Floats,Buoys & Floats - Flux,Fishing Lures & Line,Fishing Lures & Line - Flux,Cups,Cups - Flux,Plastic Utensils,Plastic Utensils - Flux,Straws,Straws - Flux,Balloons Mylar,Balloons Mylar - Flux,Personal Care Products,Personal Care Products - Flux,Plastic Other,Plastic Other - Flux,Metal,Metal - Flux,Aluminum/Tin Cans,Aluminum/Tin Cans - Flux,Aerosol Cans,Aerosol Cans - Flux,Metal Fragments,Metal Fragments - Flux,Metal Other,Metal Other - Flux,Glass,Glass - Flux,Glass Beverage Bottles,Glass Beverage Bottles - Flux,Jars,Jars - Flux,Glass Fragments,Glass Fragments - Flux,Glass Other,Glass Other - Flux,Rubber,Rubber - Flux,Flip Flops,Flip Flops - Flux,Rubber Gloves,Rubber Gloves - Flux,Tires,Tires - Flux,Balloons Latex,Balloons Latex - Flux,Rubber Fragments,Rubber Fragments - Flux,Rubber Other,Rubber Other - Flux,Processed Lumber,Processed Lumber - Flux,Cardboard Cartons,Cardboard Cartons - Flux,Paper and Cardboard,Paper and Cardboard - Flux,Paper Bags,Paper Bags - Flux,Lumber/Building Material,Lumber/Building Material - Flux,Processed Lumber Other,Processed Lumber Other - Flux,Cloth/Fabric,Cloth/Fabric - Flux,Clothing & Shoes,Clothing & Shoes - Flux,Gloves (non-rubber),Gloves (non-rubber) - Flux,Towels/Rags,Towels/Rags - Flux,Rope/Net Pieces (non-nylon),Rope/Net Pieces (non-nylon) - Flux,Fabric Pieces,Fabric Pieces - Flux,Cloth/Fabric Other,Cloth/Fabric Other - Flux,Unclassified,Unclassified - Flux,Total Debris,Total Debris - Flux,Debris Description,UniqueId,TotalArea
Accumulation,Sharkastics,12-28-2014,Year 3,United States,HI,Maui,4774,48,Ka\'ehu,20.9101,-156.488,20.9104,-156.4887,,5.0,100.0,09:00 AM,12:00 PM,03:00 PM,Winter,winter,11-23-2014,35,none,70% cloud cover,8,yes,no,1.0,"Others periodically remove debris from here, but no known organized cleanups were undertaken.",No,3142,0.17954285714286,615,0.035142857142857,238,0.0136,195,0.011142857142857,107,0.0061142857142857,53,0.0030285714285714,56,0.0032,129,0.0073714285714286,1,5.7142857142857E-5,14,0.0008,8,0.00045714285714286,0,0,30,0.0017142857142857,1229,0.070228571428571,8,0.00045714285714286,41,0.0023428571428571,15,0.00085714285714286,19,0.0010857142857143,30,0.0017142857142857,1,5.7142857142857E-5,14,0.0008,339,0.019371428571429,194,0.011085714285714,131,0.0074857142857143,0,0,43,0.0024571428571429,20,0.0011428571428571,8,0.00045714285714286,0,0,0,0,6,0.00034285714285714,2,0.00011428571428571,159,0.0090857142857143,42,0.0024,0,0,3,0.00017142857142857,,,97,0.0055428571428571,17,0.00097142857142857,26,0.0014857142857143,1,5.7142857142857E-5,6,0.00034285714285714,6,0.00034285714285714,13,0.00074285714285714,0,0,143,0.0081714285714286,27,0.0015428571428571,0,0,17,0.00097142857142857,0,0,38,0.0021714285714286,61,0.0034857142857143,0,0,3672,0.20982857142857,marine debris,4774_12-28-2014,500.0
Accumulation,Sharkastics,01-25-2015,Year 3,United States,HI,Maui,4777,48,Ka\'ehu,20.9101,-156.488,20.9104,-156.4887,,5.0,100.0,09:00 AM,12:00 PM,06:00 AM,Winter,winter,12-28-2014,28,none,"100% cloud cover, light rain",7,no,no,1.0,"Others periodically remove debris from here, but no known organized cleanups were undertaken.",No,2334,0.16671428571429,453,0.032357142857143,608,0.043428571428571,149,0.010642857142857,131,0.0093571428571429,36,0.0025714285714286,7,0.0005,5,0.00035714285714286,2,0.00014285714285714,8,0.00057142857142857,6,0.00042857142857143,1,7.1428571428571E-5,6,0.00042857142857143,476,0.034,33,0.0023571428571429,64,0.0045714285714286,16,0.0011428571428571,21,0.0015,28,0.002,2,0.00014285714285714,11,0.00078571428571429,271,0.019357142857143,155,0.011071428571429,66,0.0047142857142857,0,0,72,0.0051428571428571,17,0.0012142857142857,17,0.0012142857142857,0,0,1,7.1428571428571E-5,15,0.0010714285714286,1,7.1428571428571E-5,109,0.0077857142857143,28,0.002,0,0,5,0.00035714285714286,,,67,0.0047857142857143,9,0.00064285714285714,4,0.00028571428571429,3,0.00021428571428571,1,7.1428571428571E-5,0,0,0,0,0,0,168,0.012,23,0.0016428571428571,0,0,4,0.00028571428571429,13,0.00092857142857143,52,0.0037142857142857,76,0.0054285714285714,0,0,2787,0.19907142857143,marine debris,4777_01-25-2015,500.0
Accumulation,OCNMS,06-30-2016,Year 3,United States,WA,Clallam,4786,146,Hoko River,48.2857,-124.3679,48.2855,-124.36925,,18.0,100.0,04:20 PM,05:15 PM,04:06 PM,Summer,summer,05-31-2016,30,none,onshore moderate winds,2,no,no,2.0,"Surveyor estimated debris origin as follows:
--10% from land users
--80% from ocean, local 
--10% unknow",No,14,0.00025925925925926,4,7.4074074074074E-5,3,5.5555555555556E-5,0,0,0,0,0,0,0,0,2,3.7037037037037E-5,0,0,2,3.7037037037037E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8518518518519E-5,0,0,0,0,2,3.7037037037037E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8518518518519E-5,0,0,0,0,0,0,0,0,1,1.8518518518519E-5,0,0,0,0,15,0.00027777777777778,Debris weight estimated at 0.05 kg,4786_06-30-2016,1800.0
Accumulation,OCNMS,07-01-2016,Year 5,United States,WA,Clallam,4787,35,Tongue Point,48.1639,-123.7047,48.1647,-123.7045,,80.0,100.0,08:10 AM,09:00 AM,06:09 AM,Summer,summer,06-01-2016,30,strong winds but no storms,"100% overcast, light drizzle and light onshore wind",3,yes,no,2.0,"Surveyor estimated debris origin:
--60% land users
--20% ocean, local
--10% ocean, far away
--10% unknown",Yes,186,0.000775,73,0.00030416666666667,40,0.00016666666666667,23,9.5833333333333E-5,4,1.6666666666667E-5,2,8.3333333333333E-6,0,0,6,2.5E-5,3,1.25E-5,1,4.1666666666667E-6,0,0,0,0,0,0,10,4.1666666666667E-5,0,0,1,4.1666666666667E-6,0,0,2,8.3333333333333E-6,8,3.3333333333333E-5,0,0,1,4.1666666666667E-6,12,5.0E-5,3,1.25E-5,2,8.3333333333333E-6,0,0,1,4.1666666666667E-6,0,0,3,1.25E-5,0,0,0,0,3,1.25E-5,0,0,2,8.3333333333333E-6,0,0,0,0,0,0,1.0,4.1666666666667E-6,1,4.1666666666667E-6,0,0,13,5.4166666666667E-5,0,0,1,4.1666666666667E-6,0,0,12,5.0E-5,0,0,5,2.0833333333333E-5,1,4.1666666666667E-6,0,0,1,4.1666666666667E-6,0,0,1,4.1666666666667E-6,2,8.3333333333333E-6,0,0,212,0.00088333333333333,Debris collected weighed approx 3 pounds (excluding large debris),4787_07-01-2016,8000.0
Accumulation,OCNMS,07-01-2016,Year 5,United States,WA,Clallam,4788,35,Tongue Point,48.1639,-123.7047,48.1647,-123.7045,,80.0,100.0,08:10 AM,09:00 AM,06:09 AM,Summer,summer,06-01-2016,30,strong winds but no storms,"100% overcast, light drizzle and light onshore wind",3,yes,no,2.0,"Surveyor estimated debris origin:
--60% land users
--20% ocean, local
--10% ocean, far away
--10% unknown",Yes,186,0.000775,73,0.00030416666666667,40,0.00016666666666667,23,9.5833333333333E-5,4,1.6666666666667E-5,2,8.3333333333333E-6,0,0,6,2.5E-5,3,1.25E-5,1,4.1666666666667E-6,0,0,0,0,0,0,10,4.1666666666667E-5,0,0,1,4.1666666666667E-6,0,0,2,8.3333333333333E-6,8,3.3333333333333E-5,0,0,1,4.1666666666667E-6,12,5.0E-5,3,1.25E-5,2,8.3333333333333E-6,0,0,1,4.1666666666667E-6,0,0,3,1.25E-5,0,0,0,0,3,1.25E-5,0,0,2,8.3333333333333E-6,0,0,0,0,0,0,1.0,4.1666666666667E-6,1,4.1666666666667E-6,0,0,13,5.4166666666667E-5,0,0,1,4.1666666666667E-6,0,0,12,5.0E-5,0,0,5,2.0833333333333E-5,1,4.1666666666667E-6,0,0,1,4.1666666666667E-6,0,0,1,4.1666666666667E-6,2,8.3333333333333E-6,0,0,212,0.00088333333333333,Debris collected weighed approx 3 pounds (excluding large debris),4788_07-01-2016,8000.0
Accumulation,Sharkastics,03-22-2015,Year 3,United States,HI,Maui,4790,48,Ka\'ehu,20.9101,-156.488,20.9104,-156.4887,,5.0,100.0,09:00 AM,12:00 PM,10:00 AM,Spring,winter,02-22-2015,28,none,20% cloudy,14,no,no,1.0,"Others periodically remove items here, but no known organized cleanups have been undertaken.",No,5573,0.39807142857143,1483,0.10592857142857,442,0.031571428571429,186,0.013285714285714,255,0.018214285714286,43,0.0030714285714286,58,0.0041428571428571,253,0.018071428571429,0,0,14,0.001,13,0.00092857142857143,2,0.00014285714285714,54,0.0038571428571429,1867,0.13335714285714,33,0.0023571428571429,26,0.0018571428571429,53,0.0037857142857143,30,0.0021428571428571,36,0.0025714285714286,7,0.0005,18,0.0012857142857143,700,0.05,161,0.0115,67,0.0047857142857143,1,7.1428571428571E-5,55,0.0039285714285714,38,0.0027142857142857,67,0.0047857142857143,5,0.00035714285714286,1,7.1428571428571E-5,53,0.0037857142857143,8,0.00057142857142857,179,0.012785714285714,32,0.0022857142857143,0,0,4,0.00028571428571429,,,109,0.0077857142857143,34,0.0024285714285714,18,0.0012857142857143,0,0,3,0.00021428571428571,1,7.1428571428571E-5,14,0.001,0,0,207,0.014785714285714,8,0.00057142857142857,1,7.1428571428571E-5,2,0.00014285714285714,22,0.0015714285714286,58,0.0041428571428571,116,0.0082857142857143,0,0,6205,0.44321428571429,Marine debris,4790_03-22-2015,500.0
Accumulation,Sharkastics,04-26-2015,Year 3,United States,HI,Maui,4791,48,Ka\'ehu,20.9101,-156.488,20.9104,-156.4887,,5.0,100.0,09:00 AM,12:00 PM,05:30 AM,Spring,spring,03-22-2015,35,none,30% cloud cover,11,no,no,1.0,"Others periodically remove items here, but no known organized cleanups have been undertaken.",No,3841,0.21948571428571,1449,0.0828,401,0.022914285714286,255,0.014571428571429,250,0.014285714285714,54,0.0030857142857143,33,0.0018857142857143,225,0.012857142857143,0,0,4,0.00022857142857143,14,0.0008,0,0,27,0.0015428571428571,435,0.024857142857143,41,0.0023428571428571,36,0.0020571428571429,0,0,30,0.0017142857142857,38,0.0021714285714286,3,0.00017142857142857,3,0.00017142857142857,543,0.031028571428571,131,0.0074857142857143,47,0.0026857142857143,2,0.00011428571428571,69,0.0039428571428571,13,0.00074285714285714,46,0.0026285714285714,13,0.00074285714285714,0,0,28,0.0016,5,0.00028571428571429,137,0.0078285714285714,38,0.0021714285714286,0,0,14,0.0008,,,72,0.0041142857142857,13,0.00074285714285714,42,0.0024,0,0,7,0.0004,1,5.7142857142857E-5,34,0.0019428571428571,0,0,114,0.0065142857142857,15,0.00085714285714286,2,0.00011428571428571,1,5.7142857142857E-5,0,0,35,0.002,61,0.0034857142857143,0,0,4311,0.24634285714286,marine debris,4791_04-26-2015,500.0
Accumulation,United States Coast Guard Auxiliary,07-12-2016,Year 1,United States,MI,Allegan,4806,249,Casco Township Nature Preserve,42.473969,-86.251322,42.474841999999995,-86.25103299999999,0.0,10.4,100.0,11:30 AM,01:00 PM,,Summer,Summer,07-12-2016,0,High winds with 4-5 foot waves on 07-09-2016,Wind speed 9.4 kt; Wind direction SSW; Air temperature 82 degrees fahrenheit; 40% cloud coverage,2,yes,no,2.0,"This is the first survey for this location.

The total weight of debris collected excluding large items (greater than 0.3 m), building material, and concrete was 408 grams.",Yes,91,N/a,19,N/a,23,N/a,6,N/a,3,N/a,0,N/a,0,N/a,8,N/a,4,N/a,21,N/a,1,N/a,0,N/a,0,N/a,1,N/a,0,N/a,0,N/a,2,N/a,0,N/a,3,N/a,0,N/a,0,N/a,0,N/a,3,N/a,0,N/a,0,N/a,2,N/a,1,N/a,1,N/a,0,N/a,0,N/a,1,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,1.0,N/a,0,N/a,0,N/a,5,N/a,0,N/a,2,N/a,0,N/a,3,N/a,0,N/a,1,N/a,0,N/a,0,N/a,0,N/a,0,N/a,1,N/a,0,N/a,9,N/a,111,N/a,Unclassified Debris Items Description: 1 ceramic fragment piece; 5 balloon ribbons; 2 bottle rocket fireworks; 1 brick,4806_07-12-2016,1040.0
Accumulation,Philadelphia Wooden Boat Factory,07-14-2016,Year 1,United States,NJ,Pennsauken Township,4808,250,Palmyra,40.001999999999995,-75.05,40.001,-75.051,,20.0,100.0,11:00 AM,11:30 AM,4:41 pm,Summer,summer,07-11-2016,3,rain,clear,4,yes,yes,2.0,,No,101,0.016833333333333,1,0.00016666666666667,0,0,0,0,13,0.0021666666666667,62,0.010333333333333,1,0.00016666666666667,9,0.0015,0,0,2,0.00033333333333333,0,0,1,0.00016666666666667,7,0.0011666666666667,0,0,0,0,0,0,1,0.00016666666666667,2,0.00033333333333333,1,0.00016666666666667,0,0,0,0,1,0.00016666666666667,14,0.0023333333333333,14,0.0023333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0085,166,0.027666666666667,,4808_07-14-2016,2000.0
Accumulation,CoastWatch,07-14-2016,Year 1,United States,Or,Lincoln,4809,206,Coronado Shores,44.8676,-124.0412,44.8685,-124.0412,2.0,50.0,100.0,09:30 AM,10:00 AM,3:16 AM,Summer,Summer,06-16-2016,28,None,"Sunny, 20 MPH wind",3,no,no,1.0,,Yes,16,0.00011428571428571,5,3.5714285714286E-5,1,7.1428571428571E-6,0,0,0,0,1,7.1428571428571E-6,0,0,0,0,0,0,3,2.1428571428571E-5,0,0,0,0,3,2.1428571428571E-5,2,1.4285714285714E-5,0,0,1,7.1428571428571E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.00011428571428571,Mostly paper wrappers and fireworks left overs (paper/cardboard),4809_07-14-2016,5000.0
Accumulation,P?lama L?na`i,07-14-2016,Year 3,United States,HI,Maui,4810,191,Wai'akapua'a,20.8861,-156.862,20.8855,-156.8621,,10.312000000000001,100.0,08:42 AM,08:45 AM,6:00 AM,Summer,Summer,06-07-2016,37,None,Sunny,2,no,yes,1.0,,Yes,10,0.00026209296961818,5,0.00013104648480909,0,0,0,0,0,0,0,0,0,0,2,5.2418593923637E-5,0,0,0,0,0,0,0,0,0,0,3,7.8627890885455E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.00026209296961818,,4810_07-14-2016,1031.2
Accumulation,P?lama L?na`i,07-14-2016,Year 3,United States,HI,Maui,4811,191,Wai'akapua'a,20.8861,-156.862,20.8855,-156.8621,,10.617,100.0,08:45 AM,08:47 AM,6:00 AM,Summer,Summer,06-07-2016,37,None,Sunny,2,no,yes,1.0,,Yes,18,0.00045821464301261,14,0.00035638916678758,0,0,0,0,0,0,0,0,1,2.5456369056256E-5,1,2.5456369056256E-5,0,0,0,0,0,0,0,0,0,0,1,2.5456369056256E-5,1,2.5456369056256E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.00045821464301261,,4811_07-14-2016,1061.7
Accumulation,P?lama L?na`i,07-14-2016,Year 3,United States,HI,Maui,4812,191,Wai'akapua'a,20.8861,-156.862,20.8855,-156.8621,,12.140999999999998,100.0,08:48 AM,08:51 AM,06:00 AM,Summer,Summer,06-07-2016,37,none,Sunny,2,no,yes,1.0,,Yes,24,0.00053426295086784,19,0.00042295816943704,0,0,0,0,0,0,0,0,0,0,2,4.452191257232E-5,0,0,0,0,0,0,0,0,0,0,2,4.452191257232E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.226095628616E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.00053426295086784,,4812_07-14-2016,1214.1
Accumulation,P?lama L?na`i,07-14-2016,Year 3,United States,HI,Maui,4813,191,Wai'akapua'a,20.8861,-156.862,20.8855,-156.8621,,12.294,100.0,08:52 AM,08:58 AM,06:00 AM,Summer,Summer,06-07-2016,37,None,Sunny,2,yes,yes,1.0,,Yes,33,0.00072546924669911,16,0.00035174266506624,0,0,0,0,0,0,0,0,0,0,5,0.0001099195828332,0,0,0,0,0,0,0,0,0,0,7,0.00015388741596648,0,0,0,0,0,0,0,0,2,4.396783313328E-5,1,2.198391656664E-5,1,2.198391656664E-5,1,2.198391656664E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.396783313328E-5,1,2.198391656664E-5,0,0,0,0,,,1,2.198391656664E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.00076943707983239,,4813_07-14-2016,1229.4
Accumulation,Redfish Rocks,07-15-2016,Year 5,United States,OR,Curry,4828,11,Rocky Point,42.7149,-124.4621,42.7139,-124.462,,34.0,102.0,03:30 PM,04:30 PM,04:00 PM,Summer,Summer,06-14-2016,31,"None, constant winds generally 20-30mph from 12:00pm into early evening.","Wind ~15 to 25mph, sunny, no clouds.",2,yes,yes,1.0,,No,39,0.00036276370130595,2,1.8603266733638E-5,35,0.00032555716783867,1,9.3016333668192E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.3016333668192E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.3016333668192E-6,0,0,0,0,1,9.3016333668192E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,3.7206533467277E-5,0,0,0,0,0,0,3,2.7904900100458E-5,1,9.3016333668192E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.00040927186814005,,4828_07-15-2016,3468.0
Accumulation,Philadelphia Wooden Boat Factory,07-19-2016,Year 1,United States,NJ,Pennsauken Township,4838,250,Palmyra,40.001999999999995,-75.05,40.001,-75.051,,20.0,100.0,10:00 AM,11:00 AM,09:00 AM,Summer,Summer,07-14-2016,5,high winds,low winds,5,no,no,1.0,,No,231,0.0231,7,0.0007,10,0.001,0,0,80,0.008,36,0.0036,3,0.0003,21,0.0021,0,0,24,0.0024,0,0,0,0,3,0.0003,0,0,0,0,1,0.0001,19,0.0019,1,0.0001,8,0.0008,0,0,2,0.0002,16,0.0016,4,0.0004,3,0.0003,0,0,0,0,1,0.0001,16,0.0016,0,0,0,0,16,0.0016,0,0,3,0.0003,0,0,1,0.0001,1,0.0001,,,0,0,1,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0.0254,,4838_07-19-2016,2000.0
Accumulation,California Coast National Monument Task Force,07-18-2016,Year 4,United States,CA,Sonoma,4839,40,Blackpoint Beach,38.69054860000001,-123.4355847,38.6892339,-123.4329388,,10.0,898.0,3:45 PM,4:30 PM,4:16 PM,Summer,Summer,06-01-2016,47,None,Foggy turning clear at end of survey,2,no,no,1.0,,No,23,5.4494621617779E-5,10,2.3693313746861E-5,4,9.4773254987443E-6,1,2.3693313746861E-6,0,0,0,0,1,2.3693313746861E-6,5,1.184665687343E-5,0,0,1,2.3693313746861E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3693313746861E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,2.3693313746861E-6,0,0,0,0,0,0,1,2.3693313746861E-6,0,0,1,2.3693313746861E-6,0,0,0,0,0,0,1,2.3693313746861E-6,0,0,0,0,0,0,25,5.9233284367152E-5,,4839_07-18-2016,8980.0
Accumulation,Oregon Coast Aquarium,07-22-2016,Year 3,United States,OR,Lincoln,4840,162,NW 68th St.,44.687449,-124.06696699999999,44.687439000000005,-124.06696699999999,,102.0,100.0,08:30 AM,09:30 AM,08:30 AM,Summer,Summer,06-07-2016,45,None,"Overcast, no wind, slight drizzle",1,no,no,2.0,,No,13,2.8322440087146E-5,4,8.7145969498911E-6,6,1.3071895424837E-5,2,4.3572984749455E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1786492374728E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1786492374728E-6,0,0,0,0,0,0,1,2.1786492374728E-6,0,0,0,0,0,0,14,3.0501089324619E-5,,4840_07-22-2016,10200.0
Accumulation,Humboldt State Marine Debirs Program,05-14-2016,Year 4,United States,CA,Humboldt,4841,23,Arcata,40.930544,-124.13526100000001,40.933467,-124.134425,,200.0,340.0,12:00 PM,01:30 PM,02:00 PM,Spring,Spring,04-16-2016,28,,Cloudy (95%),3,yes,no,1.0,,No,72,3.781512605042E-5,47,2.468487394958E-5,3,1.5756302521008E-6,2,1.0504201680672E-6,1,5.2521008403361E-7,0,0,2,1.0504201680672E-6,1,5.2521008403361E-7,0,0,0,0,0,0,1,5.2521008403361E-7,2,1.0504201680672E-6,11,5.7773109243697E-6,1,5.2521008403361E-7,0,0,0,0,0,0,0,0,0,0,1,5.2521008403361E-7,0,0,3,1.5756302521008E-6,1,5.2521008403361E-7,0,0,2,1.0504201680672E-6,0,0,1,5.2521008403361E-7,0,0,0,0,1,5.2521008403361E-7,0,0,2,1.0504201680672E-6,0,0,0,0,2,1.0504201680672E-6,,,0,0,0,0,23,1.2079831932773E-5,0,0,3,1.5756302521008E-6,0,0,7,3.6764705882353E-6,13,6.827731092437E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,5.3046218487395E-5,Other in Processed Lumber = Fire Works,4841_05-14-2016,68000.0
Accumulation,Humboldt State Marine Debirs Program,05-15-2016,Year 4,United States,CA,Humboldt,4842,26,North Jetty,40.764628,-124.232386,40.769469,-124.22746699999999,,250.0,698.71,12:30 PM,02:00 PM,02:30 PM,Spring,Spring,04-17-2016,28,,Sunny (10%),4,no,yes,1.0,,No,964,0.00019709791718207,173,3.537130671421E-5,665,0.00013596484950838,11,2.2490426234469E-6,6,1.2267505218801E-6,17,3.475793145327E-6,8,1.6356673625068E-6,12,2.4535010437602E-6,2,4.0891684062671E-7,5,1.0222921015668E-6,4,8.1783368125341E-7,0,0,1,2.0445842031335E-7,47,9.6095457547276E-6,8,1.6356673625068E-6,2,4.0891684062671E-7,0,0,0,0,3,6.1337526094006E-7,0,0,0,0,0,0,7,1.4312089421935E-6,5,1.0222921015668E-6,0,0,2,4.0891684062671E-7,0,0,5,1.0222921015668E-6,3,6.1337526094006E-7,0,0,2,4.0891684062671E-7,0,0,11,2.2490426234469E-6,0,0,0,0,0,0,,,11,2.2490426234469E-6,0,0,18,3.6802515656404E-6,0,0,12,2.4535010437602E-6,0,0,6,1.2267505218801E-6,0,0,3,6.1337526094006E-7,1,2.0445842031335E-7,1,2.0445842031335E-7,1,2.0445842031335E-7,0,0,0,0,0,0,0,0,1008,0.00020609408767586,,4842_05-15-2016,174677.5
Accumulation,,07-23-2016,Year 1,United States,CA,San Diego,4846,244,La Jolla Shores,32.857889,-117.25686100000001,32.858709999999995,-117.256523,5.0,74.0,100.0,05:30 AM,06:30 AM,06:15 AM,Summer,Summer,06-22-2016,31,None,"Sunny, clear skies, 75 degrees",1,no,yes,2.0,This beach gets really crowded in the summer as early as sunrise so as soon as it was light enough out to do my survey there were people there already staking out their spots for the day. It was challenging to work around them at times.,Yes,132,0.00057541412380122,11,4.7951176983435E-5,14,6.102877070619E-5,39,0.00017000871839582,21,9.1543156059285E-5,6,2.615518744551E-5,0,0,6,2.615518744551E-5,0,0,5,2.1795989537925E-5,1,4.359197907585E-6,0,0,5,2.1795989537925E-5,1,4.359197907585E-6,0,0,1,4.359197907585E-6,1,4.359197907585E-6,1,4.359197907585E-6,6,2.615518744551E-5,0,0,0,0,14,6.102877070619E-5,2,8.71839581517E-6,0,0,0,0,1,4.359197907585E-6,1,4.359197907585E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,28,0.00012205754141238,0,0,25,0.00010897994768963,0,0,3,1.3077593722755E-5,0,0,34,0.00014821272885789,2,8.71839581517E-6,0,0,0,0,2,8.71839581517E-6,30,0.00013077593722755,0,0,0,0,196,0.00085440278988666,"The ""other"" classification under plastic were all beach toys. The one ""other"" classified under metal was a metal stake.",4846_07-23-2016,7400.0
Accumulation,Philadelphia Wooden Boat Factory,07-25-2016,Year 1,United States,NJ,Pennsauken Township,4847,250,Palmyra,40.001999999999995,-75.05,40.001,-75.051,,100.0,100.0,10:30 AM,11:30 AM,10:00 AM,Summer,summer,07-19-2016,6,"7/24/16, high winds, thunder","sunny,humid,hot,dry",8,no,yes,2.0,,No,45,0.00075,0,0,4,6.6666666666667E-5,0,0,11,0.00018333333333333,20,0.00033333333333333,2,3.3333333333333E-5,3,5.0E-5,0,0,1,1.6666666666667E-5,0,0,0,0,3,5.0E-5,0,0,0,0,0,0,1,1.6666666666667E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666667E-5,0,0,0,0,1,1.6666666666667E-5,0,0,4,6.6666666666667E-5,0,0,1,1.6666666666667E-5,1,1.6666666666667E-5,0.0,0,0,0,2,3.3333333333333E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666667E-5,51,0.00085,,4847_07-25-2016,10000.0
